LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	 LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS
2018-08-17 21:20:29	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 12	L7832243	P	20.5494444	-86.9120278	2016-11-12	06:46:00	obs539688	S34236576	Stationary	P21	EBIRD_MEX	10			3	1	G2133282	"Nancy Muñoz, Raymundo Martínez e Itzel Arista--Sólo se hicieron los puntos fuera del ANP, debido a que el camino después de la planta de tratamiento estaba en mal estado para el auto que traíamos.----Para estas fechas el camino acababa de ser intervenido por las obras del proyecto ""Mejoramiento del Camino a Laguna Ciega"", maquinaria pesada había retirado la vegetación aledaña, por ello durante este recorrido se midieron los anchos del camino en cada punto de conteo. ----Para este punto fueron de: 14:30 mt"
2018-08-17 15:42:44	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 8	L7832155	P	20.54125	-86.8998056	2016-09-04	07:30:00	obs539688	S34236579	Stationary	P21	EBIRD_MEX	10			3	1	G2133281	
2018-08-17 21:20:29	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 12	L7832243	P	20.5494444	-86.9120278	2016-09-04	06:12:00	obs539688	S34236583	Stationary	P21	EBIRD_MEX	10			3	1	G2133283	
2016-08-23 21:48:29	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Subdivisión Abandonados	L2439002	H	20.4573627	-86.9600916	2016-08-12	05:30:00	obs281519	S31116017	Traveling	P22	EBIRD	180	3.219		1	1	G1894902	Biked in early to the subdivision area. Spent a little time in the grid and then majority of the time walking the access road back and stopping periodically. No wrens this morning although I didn't spend any time trying playback as I had seen them well the day prior to the north.  <br />Submitted from eBird for iOS, version 1.2.6 Build 75
2016-07-06 14:13:49	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Paseo Marítimo de San Miguel	L2439008	H	20.5108016	-86.9500923	2016-07-03	16:30:00	obs202374	S30566636	Traveling	P22	EBIRD	60	1.609		2	1	G1838003	Janeen Walters and I walked around San Miguel.
2018-01-01 14:23:26	Mexico	MX	Quintana Roo	MX-ROO				56			Hard Rock Golf Course Riviera Maya	L2245891	H	20.6123602	-87.0889744	2016-12-23	17:25:00	obs453249	S33960336	Traveling	P22	EBIRD	55	1.5		1	1		birded casually around the pool, then walked on the golf course til dusk
2018-08-17 15:42:44	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 8	L7832155	P	20.54125	-86.8998056	2016-12-11	08:40:00	obs539688	S34236555	Stationary	P21	EBIRD_MEX	10			2	1	G2133265	Raymundo Martínez y Noel Rivas
2018-08-17 21:20:29	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 12	L7832243	P	20.5494444	-86.9120278	2016-12-11	07:20:00	obs539688	S34236560	Stationary	P21	EBIRD_MEX	10			2	1	G2133269	Raymundo Martínez y Noel Rivas
2018-08-17 15:41:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 7	L7832131	P	20.5387222	-86.8970278	2016-11-12	07:56:00	obs539688	S34236569	Stationary	P21	EBIRD_MEX	10			3	1	G2133275	"Nancy Muñoz, Raymundo Martínez e Itzel Arista--Sólo se hicieron los puntos fuera del ANP, debido a que el camino después de la planta de tratamiento estaba en mal estado para el auto que traíamos.----Para estas fechas el camino acababa de ser intervenido por las obras del proyecto ""Mejoramiento del Camino a Laguna Ciega"", maquinaria pesada había retirado la vegetación aledaña, por ello durante este recorrido se midieron los anchos del camino en algunos puntos de conteo.----Fuera del punto se vio un Halcón Peregrino (Falco peregrinus)"
2018-08-17 15:41:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 7	L7832131	P	20.5387222	-86.8970278	2016-09-04	08:05:00	obs539688	S34236577	Stationary	P21	EBIRD_MEX	10			3	1	G2133279	
2017-01-17 20:21:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			PN Chankanaab	L1127535	H	20.4421721	-86.9942701	2016-09-21	11:00:00	obs836930	S33746772	Traveling	P22	EBIRD	120	4.828		2	1		
2016-07-14 13:00:45	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel, Lagunas del Norte	L4438975	P	20.5525181	-86.7916059	2015-02-01	07:33:00	obs622980	S30482229	Traveling	P22	EBIRD_MEX	167	2		4	1		lagunas norte
2018-08-17 15:41:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 7	L7832131	P	20.5387222	-86.8970278	2016-12-11	09:00:00	obs539688	S34236554	Stationary	P21	EBIRD_MEX	10			2	1	G2133264	Raymundo Martínez y Noel Rivas
2018-08-17 22:20:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 9	L7833465	P	20.5433889	-86.9021111	2016-09-04	07:11:00	obs539688	S33552039	Stationary	P21	EBIRD_MEX	10			3	1	G2133280	
2018-12-12 19:27:01	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel, Mexico	L732765	P	20.4064205	-86.9128418	2016-02-24	07:30:00	obs266348	S30996896	Traveling	P22	EBIRD	300	56.327		35	1	G1631283	Carefree Birding Cruise with Kevin Karlson & Dale Rosselet
2016-07-06 22:51:45	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Norte, Cozumel	L4764920	P	20.5534456	-86.9149286	2016-07-04	06:45:00	obs202374	S30573624	Traveling	P22	EBIRD	60	1.609		3	1	G1838519	Janeen Walters, Arturo (our bird guide) and I.
2018-08-17 15:22:01	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 3	L7831866	P	20.5421389	-86.88425	2016-12-11	08:20:00	obs539688	S34236566	Stationary	P21	EBIRD_MEX	10			3	1	G2133276	Sergio Suarez, German Mendez e Itzel Arista
2018-08-17 22:20:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 9	L7833465	P	20.5433889	-86.9021111	2016-11-12	07:21:00	obs622980	S33483395	Stationary	P21	EBIRD_MEX	10			3	1	G2133278	"Nancy Muñoz, Raymundo Martínez e Itzel Arista--Sólo se hicieron los puntos fuera del ANP, debido a que el camino después de la planta de tratamiento estaba en mal estado para el auto que traíamos.----Para estas fechas el camino acababa de ser intervenido por las obras del proyecto ""Mejoramiento del Camino a Laguna Ciega"", maquinaria pesada había retirado la vegetación aledaña, por ello durante este recorrido se midieron los anchos del camino en cada punto de conteo. ----Para este punto fueron de: 15.60 mt"
2018-08-17 21:37:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, Punto 11	L7833363	P	20.5461667	-86.9052222	2016-11-12	06:59:00	obs622980	S33483298	Stationary	P21	EBIRD_MEX	10			3	1	G2133277	"Nancy Muñoz, Raymundo Martínez e Itzel Arista--Sólo se hicieron los puntos fuera del ANP, debido a que el camino después de la planta de tratamiento estaba en mal estado para el auto que traíamos.----Para estas fechas el camino acababa de ser intervenido por las obras del proyecto ""Mejoramiento del Camino a Laguna Ciega"", maquinaria pesada había retirado la vegetación aledaña, por ello durante este recorrido se midieron los anchos del camino en cada punto de conteo. ----Para este punto fueron de: 16.50 mt"
2017-01-18 21:08:35	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Subdivisión Abandonados	L2439002	H	20.4573627	-86.9600916	2015-03-04	08:00:00	obs140912	S33775203	Traveling	P22	EBIRD	120	3.219		1	1		This was my last birding morning on the island and I chose this location looking to clean up on a few missed birds. This site seemed a little shady with random people in and out of the area though there were also other birders around. On this morning the birding was a bit slow compared to my luck at other sites on the island.
2016-04-14 22:03:34	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			lagunas de la costa oriental	L4382102	P	20.3085693	-86.9403505	2016-04-12	06:40:00	obs412369	S28949833	Stationary	P21	EBIRD	20			3	1		
2017-01-07 11:18:13	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Norte undeveloped	L5231318	P	20.5544205	-86.9148588	2016-12-28	07:30:00	obs157112	S33503166	Traveling	P22	EBIRD	60	1.609		3	1		
2016-12-31 02:06:31	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2016-12-30	07:14:00	obs696024	S33303215	Traveling	P22	EBIRD	130	0.805		1	1		This is considered private property.  They do not want people walking on the access road. Go to the office and ask permission, and be polite. They may agree. 
2019-01-08 11:51:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Laguna Ixpalbarco-dos cocos	L8392843	P	20.4354892	-86.8350681	2015-03-29	06:45:00	obs622980	S30527993	Traveling	P22	EBIRD_MEX	75	2		14	1		Mezcalitos arenal - 2 km Ixpalbarco
2016-07-06 22:02:36	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Condumel	L4766644	P	20.5423914	-86.9346428	2016-06-20	15:00:00	obs692305	S30572935	Traveling	P22	EBIRD	240	1.609		1	1		
2019-01-08 11:58:16	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Ixpalbarco	L7802018	P	20.4387156	-86.828535	2015-03-29	07:00:00	obs622980	S30527370	Traveling	P22	EBIRD_MEX	50	2		14	1		Laguna de Ixpalbarco
2019-01-08 12:02:48	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Isla Pasión_transecto	L4212705	P	20.5435568	-86.8801081	2015-04-26	06:41:00	obs622980	S30565629	Traveling	P22	EBIRD_MEX	99	2		9	1		1 Km planta tratamiento -Planta tratamiento
2018-08-17 15:41:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 7	L7832131	P	20.5387222	-86.8970278	2016-11-12	07:56:00	obs622980	S33483653	Stationary	P21	EBIRD_MEX	10			3	1	G2133275	"Nancy Muñoz, Raymundo Martínez e Itzel Arista--Sólo se hicieron los puntos fuera del ANP, debido a que el camino después de la planta de tratamiento estaba en mal estado para el auto que traíamos.----Para estas fechas el camino acababa de ser intervenido por las obras del proyecto ""Mejoramiento del Camino a Laguna Ciega"", maquinaria pesada había retirado la vegetación aledaña, por ello durante este recorrido se midieron los anchos del camino en algunos puntos de conteo.----Fuera del punto se vio un Halcón Peregrino (Falco peregrinus)"
2017-01-05 16:16:50	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2016-12-31	07:00:00	obs341676	S33320038	Stationary	P21	EBIRD	747			4	1		Birded the main road of the Cozumel Country Club and checked out the main pond on the golf course mid morning and then birded around our villa near Chankanaab Park in the afternoon.
2017-01-13 12:07:26	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Sunscape Sabor Cozumel	L5215606	H	20.4070197	-87.0159727	2016-12-27	07:15:00	obs157112	S33478617	Traveling	P22	EBIRD	80	1.609		1	1		
2017-01-07 11:43:50	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Costa Sureste	L5081984	H	20.313248	-86.9342861	2016-12-28	11:00:00	obs157112	S33504046	Stationary	P21	EBIRD	30			3	1		Fresh water ponds on the west side of the hiway
2016-07-14 13:02:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino de terraceria por zona hotelera Oeste	L3632043	P	20.405673	-87.010349	2015-02-22	07:05:00	obs622980	S30482370	Traveling	P22	EBIRD_MEX	89	2		4	1		Camino Isla Pasión 2km a Club Golf
2018-08-17 15:42:44	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 8	L7832155	P	20.54125	-86.8998056	2016-11-12	07:41:00	obs622980	S33483519	Stationary	P21	EBIRD_MEX	10			3	1	G2133274	"Nancy Muñoz, Raymundo Martínez e Itzel Arista--Sólo se hicieron los puntos fuera del ANP, debido a que el camino después de la planta de tratamiento estaba en mal estado para el auto que traíamos.----Para estas fechas el camino acababa de ser intervenido por las obras del proyecto ""Mejoramiento del Camino a Laguna Ciega"", maquinaria pesada había retirado la vegetación aledaña, por ello durante este recorrido se midieron  los anchos del camino en algunos puntos de conteo."
2017-01-18 17:50:28	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Small roadside pond	L5275723	P	20.3513935	-87.0119254	2015-03-03	10:00:00	obs140912	S33771944	Stationary	P21	EBIRD	20			1	1		There is a small pond on the side of the road.
2016-12-31 22:00:37	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			PN Chankanaab	L1127535	H	20.4421721	-86.9942701	2016-12-28	10:56:00	obs359196	S33322608	Traveling	P22	EBIRD	20	0.805		2	1		
2019-01-08 12:12:31	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Isla Pasión_transecto	L4212705	P	20.5435568	-86.8801081	2015-08-23	06:34:00	obs622980	S30584633	Traveling	P22	EBIRD_MEX	176	2		8	1		Isla Pasion
2017-01-07 11:37:56	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			El Cedral (pueblo)	L1973735	H	20.3690898	-86.9935226	2016-12-28	10:00:00	obs157112	S33503820	Traveling	P22	EBIRD	60	0.805		3	1		
2017-01-13 12:07:26	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Sunscape Sabor Cozumel	L5215606	H	20.4070197	-87.0159727	2016-12-30	07:30:00	obs157112	S33544617	Traveling	P22	EBIRD	90	1.609		1	1		Walking from Sunscape north on the old road, then back
2018-08-17 21:20:29	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 12	L7832243	P	20.5494444	-86.9120278	2016-09-04	06:12:00	obs622980	S33482076	Stationary	P21	EBIRD_MEX	10			3	1	G2133283	
2018-08-17 15:42:44	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 8	L7832155	P	20.54125	-86.8998056	2016-09-04	07:30:00	obs622980	S33482523	Stationary	P21	EBIRD_MEX	10			3	1	G2133281	
2019-01-08 11:40:23	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Ixpalbarco	L7802018	P	20.4387156	-86.828535	2015-01-25	06:28:00	obs622980	S30443610	Traveling	P22	EBIRD_MEX	185	2		7	1		Inicio Mezcalitos-arenal
2017-01-13 12:07:26	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Sunscape Sabor Cozumel	L5215606	H	20.4070197	-87.0159727	2016-12-25	09:45:00	obs157112	S33429555	Traveling	P22	EBIRD	180	3.219		1	1		I walked essentially the same route three times during the day.  This is a composite list.
2018-08-17 15:30:22	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 4	L7831879	P	20.5404167	-86.8888333	2016-12-11	08:41:00	obs539688	S34236564	Stationary	P21	EBIRD_MEX	10			3	1	G2133270	Sergio Suarez, German Mendez e Itzel Arista
2018-08-17 12:42:26	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 1	L7831816	P	20.5438611	-86.8794167	2016-12-11	07:41:00	obs539688	S34236568	Stationary	P21	EBIRD_MEX	10			2	1	G2133273	Sergio Suarez e Itzel Arista
2018-08-17 22:20:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 9	L7833465	P	20.5433889	-86.9021111	2016-11-12	07:21:00	obs539688	S34236571	Stationary	P21	EBIRD_MEX	10			3	1	G2133278	"Nancy Muñoz, Raymundo Martínez e Itzel Arista--Sólo se hicieron los puntos fuera del ANP, debido a que el camino después de la planta de tratamiento estaba en mal estado para el auto que traíamos.----Para estas fechas el camino acababa de ser intervenido por las obras del proyecto ""Mejoramiento del Camino a Laguna Ciega"", maquinaria pesada había retirado la vegetación aledaña, por ello durante este recorrido se midieron los anchos del camino en cada punto de conteo. ----Para este punto fueron de: 15.60 mt"
2016-07-06 22:51:13	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			El Cedral (pueblo)	L1973735	H	20.3690898	-86.9935226	2016-07-04	09:50:00	obs202374	S30573616	Traveling	P22	EBIRD	60	3.219		3	1	G1838516	Janeen Walters, Arturo (our bird guide) and I.
2018-08-17 15:20:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 2	L7831853	P	20.5430278	-86.8817778	2016-12-11	08:06:00	obs539688	S34236567	Stationary	P21	EBIRD_MEX	10			2	1	G2133271	Sergio Suarez e Itzel arista
2018-08-17 21:37:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, Punto 11	L7833363	P	20.5461667	-86.9052222	2016-11-12	06:59:00	obs539688	S34236573	Stationary	P21	EBIRD_MEX	10			3	1	G2133277	"Nancy Muñoz, Raymundo Martínez e Itzel Arista--Sólo se hicieron los puntos fuera del ANP, debido a que el camino después de la planta de tratamiento estaba en mal estado para el auto que traíamos.----Para estas fechas el camino acababa de ser intervenido por las obras del proyecto ""Mejoramiento del Camino a Laguna Ciega"", maquinaria pesada había retirado la vegetación aledaña, por ello durante este recorrido se midieron los anchos del camino en cada punto de conteo. ----Para este punto fueron de: 16.50 mt"
2018-08-17 21:37:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, Punto 11	L7833363	P	20.5461667	-86.9052222	2016-09-04	06:40:00	obs539688	S34236580	Stationary	P21	EBIRD_MEX	10			3	1	G2133284	
2016-07-14 13:22:05	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Isla Pasión_transecto	L4212705	P	20.5435568	-86.8801081	2015-06-28	06:30:00	obs622980	S30583952	Traveling	P22	EBIRD_MEX	99	2		4	1		Camino Isla Pasión - Planta de tratamiento
2016-08-05 08:30:04	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Laguna Columbia	L1313315	H	20.2825994	-86.9833088	2016-08-04	11:02:00	obs497010	S30969685	Stationary	P21	EBIRD	24			3	1		<br />Submitted from eBird for iOS, version 1.2.4 Build 72
2018-08-17 22:20:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 9	L7833465	P	20.5433889	-86.9021111	2016-12-11	08:25:00	obs539688	S34236558	Stationary	P21	EBIRD_MEX	10			2	1	G2133268	Raymundo Martínez y Noel Rivas
2018-08-17 21:37:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, Punto 11	L7833363	P	20.5461667	-86.9052222	2016-12-11	07:55:00	obs539688	S34236559	Stationary	P21	EBIRD_MEX	10			2	1	G2133266	Raymundo Martínez y Noel Rivas
2017-01-05 11:22:42	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2016-12-28	15:47:00	obs341676	S33256587	Traveling	P22	EBIRD	178	15		2	1		Drove from the Airport to our villa near Chankanaab Park, then birded around the villa for the rest of the afternoon.
2017-01-13 12:07:26	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Sunscape Sabor Cozumel	L5215606	H	20.4070197	-87.0159727	2016-12-26	07:00:00	obs157112	S33454990	Traveling	P22	EBIRD	90	1.609		1	1		
2016-06-30 14:35:46	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Mezcalitos-Ixpalbarco	L3866946	P	20.4280786	-86.8385231	2015-01-25	06:26:00	obs622980	S30469573	Traveling	P22	EBIRD_MEX	183	2		8	1		
2018-03-03 21:47:24	Mexico	MX	Quintana Roo	MX-ROO				56			Parque Fundadores	L5189892	H	20.622024	-87.07499	2016-12-29	10:12:00	obs165598	S33268927	Traveling	P22	EBIRD	45	0.75		2	1	G2105448	Acerca de los terminales para ADO y el barco Mexicana. Calma y claro. 
2017-01-09 23:20:15	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2016-12-29	06:29:00	obs341676	S33280020	Traveling	P22	EBIRD	844	20		3	1		Parked near the entrance to the Cozumel Country Club and walked up the gravel section of Av. Rafael E. Melgar to the sewage treatment plant for the first half of the day and then birded around our villa near Chankanaab Park for the afternoon.
2016-08-05 08:30:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel Boat Tour	L4836777	P	20.300315	-87.004583	2016-08-04	11:45:00	obs497010	S30970469	Traveling	P22	EBIRD	62	3.219		3	1		<br />Submitted from eBird for iOS, version 1.2.4 Build 72
2016-07-14 13:38:02	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Mezcalitos-Ixpalbarco	L3866946	P	20.4280786	-86.8385231	2015-10-04	06:57:00	obs622980	S30597558	Traveling	P22	EBIRD_MEX	63	2		7	1		Lagunas ixpalbarco
2016-07-14 13:30:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Mezcalitos-Ixpalbarco	L3866946	P	20.4280786	-86.8385231	2015-07-26	06:45:00	obs622980	S30584434	Traveling	P22	EBIRD_MEX	120	2		6	1		Ixpalbarco Arenal _2km
2016-07-14 13:07:52	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Mezcalitos-Ixpalbarco	L3866946	P	20.4280786	-86.8385231	2015-03-29	06:32:00	obs622980	S30526943	Traveling	P22	EBIRD_MEX	93	2		14	1		Mezcalitos-arenal
2017-01-06 11:59:46	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Mezcalitos-Ixpalbarco	L3866946	P	20.4280786	-86.8385231	2015-05-31	06:25:00	obs622980	S30566275	Traveling	P22	EBIRD_MEX	120	1		13	1		Mezcalitos-Arenal
2016-12-30 11:22:44	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Barrio En Construcción	L5193549	P	20.499588	-86.924992	2016-12-30	08:51:00	obs165598	S33288045	Traveling	P22	EBIRD	27	0.5		1	1		Second growth scrub and forest in developing subdivision. Lots of migrants. 
2018-08-17 15:30:22	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 4	L7831879	P	20.5404167	-86.8888333	2016-12-11	08:41:00	obs622980	S33490498	Stationary	P21	EBIRD_MEX	10			3	1	G2133270	Sergio Suarez, German Mendez e Itzel Arista
2015-12-16 20:56:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Subdivisión Abandonados	L2439002	H	20.4573627	-86.9600916	2015-12-12	08:15:00	obs146276	S26253724	Traveling	P22	EBIRD	59	3.219		2	1	G1500400	<br />Submitted from eBird for iOS, version 1.1.3 Build 30
2018-08-17 22:20:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 9	L7833465	P	20.5433889	-86.9021111	2016-12-11	08:25:00	obs622980	S33491191	Stationary	P21	EBIRD_MEX	10			2	1	G2133268	Raymundo Martínez y Noel Rivas
2018-08-06 17:45:26	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Planta de Tratamiento de Aguas Residuales de San Miguel	L873083	H	20.5372816	-86.8952546	2016-08-11	15:15:00	obs281519	S31116021	Traveling	P22	EBIRD	180	9.656		1	1	G1894903	Biking and birding from just past golf course until sewage treatment plant and back. Very hot, but even in the heat of the afternoon activity was still very high. See Cozumel Wren for two very productive areas.  <br />Submitted from eBird for iOS, version 1.2.6 Build 75
2018-08-17 22:20:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 9	L7833465	P	20.5433889	-86.9021111	2016-09-04	07:11:00	obs622980	S33482249	Stationary	P21	EBIRD_MEX	10			3	1	G2133280	
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2015-12-31	07:10:00	obs674687	S26674479	Traveling	P22	EBIRD_MEX	90	3.6		5	1	G1534062	
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2015-12-19	07:30:00	obs639109	S26386522	Traveling	P22	EBIRD	120	1		3	1		Primera observación de mayan jays en cozumel, con birding club y FPMC
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2015-12-31	07:10:00	obs639109	S26675360	Traveling	P22	EBIRD_MEX	90	3.6		5	1	G1534062	
2017-03-29 22:15:30	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Centro de Conservación y Educación Ambiental--Parque Arqueologico de Cozumel	L4104003	H	20.4808536	-86.9602552	2015-10-12	08:00:00	obs674687	S26521510	Traveling	P22	EBIRD_MEX	60	0.6		1	1	G1518948	
2016-12-30 11:16:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel International Airport Forest	L5193538	P	20.51348	-86.938552	2016-12-30	06:50:00	obs165598	S33287946	Traveling	P22	EBIRD	10	0.5		1	1		Pre dawn birds. 
2016-01-03 17:56:58	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Planetario de Cozumel.	L4098426	P	20.476824	-86.9686888	2016-01-03	10:10:00	obs622928	S26652018	Traveling	P22	EBIRD_MEX	30	0.5		4	1	G1530534	Observación de aves Raymundo Martínez, Noel Rivas, Cecilia Alvarez y Juan Flores.
2015-11-29 23:48:10	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Paseo Marítimo de San Miguel	L2439008	H	20.5108016	-86.9500923	2015-11-28	17:05:00	obs395486	S26056385	Traveling	P22	EBIRD	52	0.3		2	1	G1482886	Walking along the malecon.  <br />Submitted from eBird for iOS, version 1.1.3 Build 30
2018-08-06 17:45:14	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel Isla	L4075189	P	20.4378524	-86.9068766	2015-01-26	07:00:00	obs608861	S26355885	Historical	P62	EBIRD	720			3	1		Spent a few days birding and diving with my parents around the island following Howell's Guide
2016-01-02 05:55:15	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel	L2417739	P	20.4935859	-86.8453284	2016-01-01	12:00:00	obs539688	S26603336	Stationary	P21	EBIRD_MEX	20			2	1	G1525754	Muelle de Cozumel primer conteo del 2016
2018-08-17 21:37:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, Punto 11	L7833363	P	20.5461667	-86.9052222	2016-09-04	06:40:00	obs622980	S33482201	Stationary	P21	EBIRD_MEX	10			3	1	G2133284	
2015-11-27 12:08:31	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Playa Uvas - road  from Villa Torres to Chankanaab	L3231937	P	20.4459336	-86.9905508	2015-11-27	10:15:00	obs348453	S26014441	Traveling	P22	EBIRD	90	2		3	1		With Lois and Lillian, clear, light breeze, 80F
2017-03-29 22:15:30	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Centro de Conservación y Educación Ambiental--Parque Arqueologico de Cozumel	L4104003	H	20.4808536	-86.9602552	2015-10-12	08:00:00	obs639109	S26563232	Traveling	P22	EBIRD_MEX	60	0.6		1	1	G1518948	
2017-03-29 22:19:57	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Centro de Conservación y Educación Ambiental--Parque Arqueologico de Cozumel	L4104003	H	20.4808536	-86.9602552	2015-12-30	08:30:00	obs639109	S26531897	Stationary	P21	EBIRD	10			1	1		
